clause_doc_id,doc_id,path,filename,source_kind,source_label,generation,variant_no,product_alias,sales_period,sales_start_ym,sales_end_ym,is_current,coverage_name,clause_name
injury_exclusion__2세대__01__clause_020,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_020.md,injury_exclusion__2세대__01__clause_020.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,본인부담상한제
injury_exclusion__2세대__01__clause_021,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_021.md,injury_exclusion__2세대__01__clause_021.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,보조기
injury_exclusion__2세대__01__clause_022,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_022.md,injury_exclusion__2세대__01__clause_022.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,간병비
injury_exclusion__2세대__01__clause_023,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_023.md,injury_exclusion__2세대__01__clause_023.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,다리정맥류
injury_exclusion__2세대__01__clause_024,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_024.md,injury_exclusion__2세대__01__clause_024.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,기타
injury_exclusion__2세대__01__clause_025,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_025.md,injury_exclusion__2세대__01__clause_025.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,제비용
injury_exclusion__2세대__01__clause_026,injury_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__01__clause_026.md,injury_exclusion__2세대__01__clause_026.md,injury_exclusion,상해 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | [2015.09 변경] | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,검사비
injury_exclusion__2세대__02__clause_001,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_001.md,injury_exclusion__2세대__02__clause_001.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,건보미적용
injury_exclusion__2세대__02__clause_002,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_002.md,injury_exclusion__2세대__02__clause_002.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,병실료차액
injury_exclusion__2세대__02__clause_003,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_003.md,injury_exclusion__2세대__02__clause_003.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"계약자,수익자고의"
injury_exclusion__2세대__02__clause_004,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_004.md,injury_exclusion__2세대__02__clause_004.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,시력교정술
injury_exclusion__2세대__02__clause_005,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_005.md,injury_exclusion__2세대__02__clause_005.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,영양제/보신용
injury_exclusion__2세대__02__clause_006,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_006.md,injury_exclusion__2세대__02__clause_006.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"천재지변, 핵,방사능"
injury_exclusion__2세대__02__clause_007,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_007.md,injury_exclusion__2세대__02__clause_007.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,중독
injury_exclusion__2세대__02__clause_008,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_008.md,injury_exclusion__2세대__02__clause_008.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,의사지시불이행
injury_exclusion__2세대__02__clause_009,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_009.md,injury_exclusion__2세대__02__clause_009.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,자동차/산재보험
injury_exclusion__2세대__02__clause_010,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_010.md,injury_exclusion__2세대__02__clause_010.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,응급관리료
injury_exclusion__2세대__02__clause_011,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_011.md,injury_exclusion__2세대__02__clause_011.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"검진, 예방접종"
injury_exclusion__2세대__02__clause_012,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_012.md,injury_exclusion__2세대__02__clause_012.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,외모개선 목적치료
injury_exclusion__2세대__02__clause_013,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_013.md,injury_exclusion__2세대__02__clause_013.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,피보험자고의
injury_exclusion__2세대__02__clause_014,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_014.md,injury_exclusion__2세대__02__clause_014.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,행위면책
injury_exclusion__2세대__02__clause_015,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_015.md,injury_exclusion__2세대__02__clause_015.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"범죄,폭력행위"
injury_exclusion__2세대__02__clause_016,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_016.md,injury_exclusion__2세대__02__clause_016.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,임신•출산
injury_exclusion__2세대__02__clause_017,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_017.md,injury_exclusion__2세대__02__clause_017.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,전쟁
injury_exclusion__2세대__02__clause_018,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_018.md,injury_exclusion__2세대__02__clause_018.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,치과치료
injury_exclusion__2세대__02__clause_019,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_019.md,injury_exclusion__2세대__02__clause_019.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,한방치료
injury_exclusion__2세대__02__clause_020,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_020.md,injury_exclusion__2세대__02__clause_020.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,본인부담상한제
injury_exclusion__2세대__02__clause_021,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_021.md,injury_exclusion__2세대__02__clause_021.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,보조기
injury_exclusion__2세대__02__clause_022,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_022.md,injury_exclusion__2세대__02__clause_022.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,간병비
injury_exclusion__2세대__02__clause_023,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_023.md,injury_exclusion__2세대__02__clause_023.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,다리정맥류
injury_exclusion__2세대__02__clause_024,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_024.md,injury_exclusion__2세대__02__clause_024.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,기타
injury_exclusion__2세대__02__clause_025,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_025.md,injury_exclusion__2세대__02__clause_025.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,제비용
injury_exclusion__2세대__02__clause_026,injury_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__2세대__02__clause_026.md,injury_exclusion__2세대__02__clause_026.md,injury_exclusion,상해 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,검사비
injury_exclusion__3세대__01__clause_001,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_001.md,injury_exclusion__3세대__01__clause_001.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,건보미적용
injury_exclusion__3세대__01__clause_002,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_002.md,injury_exclusion__3세대__01__clause_002.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,병실료차액
injury_exclusion__3세대__01__clause_003,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_003.md,injury_exclusion__3세대__01__clause_003.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"계약자,수익자고의"
injury_exclusion__3세대__01__clause_004,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_004.md,injury_exclusion__3세대__01__clause_004.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,시력교정술
injury_exclusion__3세대__01__clause_005,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_005.md,injury_exclusion__3세대__01__clause_005.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,영양제/보신용
injury_exclusion__3세대__01__clause_006,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_006.md,injury_exclusion__3세대__01__clause_006.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"천재지변, 핵,방사능"
injury_exclusion__3세대__01__clause_007,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_007.md,injury_exclusion__3세대__01__clause_007.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,중독
injury_exclusion__3세대__01__clause_008,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_008.md,injury_exclusion__3세대__01__clause_008.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,의사지시불이행
injury_exclusion__3세대__01__clause_009,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_009.md,injury_exclusion__3세대__01__clause_009.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,자동차/산재보험
injury_exclusion__3세대__01__clause_010,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_010.md,injury_exclusion__3세대__01__clause_010.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,응급관리료
injury_exclusion__3세대__01__clause_011,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_011.md,injury_exclusion__3세대__01__clause_011.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"검진, 예방접종"
injury_exclusion__3세대__01__clause_012,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_012.md,injury_exclusion__3세대__01__clause_012.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,외모개선 목적치료
injury_exclusion__3세대__01__clause_013,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_013.md,injury_exclusion__3세대__01__clause_013.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,피보험자고의
injury_exclusion__3세대__01__clause_014,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_014.md,injury_exclusion__3세대__01__clause_014.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,행위면책
injury_exclusion__3세대__01__clause_015,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_015.md,injury_exclusion__3세대__01__clause_015.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"범죄,폭력행위"
injury_exclusion__3세대__01__clause_016,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_016.md,injury_exclusion__3세대__01__clause_016.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,임신•출산
injury_exclusion__3세대__01__clause_017,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_017.md,injury_exclusion__3세대__01__clause_017.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,전쟁
injury_exclusion__3세대__01__clause_018,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_018.md,injury_exclusion__3세대__01__clause_018.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,치과치료
injury_exclusion__3세대__01__clause_019,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_019.md,injury_exclusion__3세대__01__clause_019.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,한방치료
injury_exclusion__3세대__01__clause_020,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_020.md,injury_exclusion__3세대__01__clause_020.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,본인부담상한제
injury_exclusion__3세대__01__clause_021,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_021.md,injury_exclusion__3세대__01__clause_021.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,보조기
injury_exclusion__3세대__01__clause_022,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_022.md,injury_exclusion__3세대__01__clause_022.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,간병비
injury_exclusion__3세대__01__clause_023,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_023.md,injury_exclusion__3세대__01__clause_023.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,다리정맥류
injury_exclusion__3세대__01__clause_024,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_024.md,injury_exclusion__3세대__01__clause_024.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,기타
injury_exclusion__3세대__01__clause_025,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_025.md,injury_exclusion__3세대__01__clause_025.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,제비용
injury_exclusion__3세대__01__clause_026,injury_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/injury_exclusion__3세대__01__clause_026.md,injury_exclusion__3세대__01__clause_026.md,injury_exclusion,상해 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,검사비
